WeekBeginning,WeekEnding,Pathogen,NumberCasesPerWeek
20210426,20210502,Respiratory syncytial virus,0
20210426,20210502,Rhinovirus,178
20210426,20210502,Seasonal coronavirus (Non-SARS-CoV-2),15
20210503,20210509,Adenovirus,31
20210503,20210509,Human metapneumovirus,8
20210503,20210509,Influenza - Type A (any subtype),0
20210503,20210509,Influenza - Type A (not subtyped),0
20210503,20210509,Influenza - Type A or B,3
20210503,20210509,Influenza - Type A(H1N1)pdm09,0
20210503,20210509,Influenza - Type A(H3),0
20210503,20210509,Influenza - Type B,3
20210503,20210509,Mycoplasma pneumoniae,0
20210503,20210509,Parainfluenza virus,35
20210503,20210509,Respiratory syncytial virus,2
20210503,20210509,Rhinovirus,209
20210503,20210509,Seasonal coronavirus (Non-SARS-CoV-2),14
20210510,20210516,Adenovirus,51
20210510,20210516,Human metapneumovirus,8
20210510,20210516,Influenza - Type A (any subtype),1
20210510,20210516,Influenza - Type A (not subtyped),0
20210510,20210516,Influenza - Type A or B,1
20210510,20210516,Influenza - Type A(H1N1)pdm09,0
20210510,20210516,Influenza - Type A(H3),1
20210510,20210516,Influenza - Type B,0
20210510,20210516,Mycoplasma pneumoniae,0
20210510,20210516,Parainfluenza virus,60
20210510,20210516,Respiratory syncytial virus,0
20210510,20210516,Rhinovirus,213
20210510,20210516,Seasonal coronavirus (Non-SARS-CoV-2),49
20210517,20210523,Adenovirus,40
20210517,20210523,Human metapneumovirus,5
20210517,20210523,Influenza - Type A (any subtype),1
20210517,20210523,Influenza - Type A (not subtyped),1
20210517,20210523,Influenza - Type A or B,2
20210517,20210523,Influenza - Type A(H1N1)pdm09,0
20210517,20210523,Influenza - Type A(H3),0
20210517,20210523,Influenza - Type B,1
20210517,20210523,Mycoplasma pneumoniae,0
20210517,20210523,Parainfluenza virus,87
20210517,20210523,Respiratory syncytial virus,0
20210517,20210523,Rhinovirus,228
20210517,20210523,Seasonal coronavirus (Non-SARS-CoV-2),56
20210524,20210530,Adenovirus,46
20210524,20210530,Human metapneumovirus,7
20210524,20210530,Influenza - Type A (any subtype),1
20210524,20210530,Influenza - Type A (not subtyped),1
20210524,20210530,Influenza - Type A or B,1
20210524,20210530,Influenza - Type A(H1N1)pdm09,0
20210524,20210530,Influenza - Type A(H3),0
20210524,20210530,Influenza - Type B,0
20210524,20210530,Mycoplasma pneumoniae,0
20210524,20210530,Parainfluenza virus,123
20210524,20210530,Respiratory syncytial virus,2
20210524,20210530,Rhinovirus,252
20210524,20210530,Seasonal coronavirus (Non-SARS-CoV-2),82
20210531,20210606,Adenovirus,54
20210531,20210606,Human metapneumovirus,16
20210531,20210606,Influenza - Type A (any subtype),0
20210531,20210606,Influenza - Type A (not subtyped),0
20210531,20210606,Influenza - Type A or B,1
20210531,20210606,Influenza - Type A(H1N1)pdm09,0
20210531,20210606,Influenza - Type A(H3),0
20210531,20210606,Influenza - Type B,1
20210531,20210606,Mycoplasma pneumoniae,0
20210531,20210606,Parainfluenza virus,197
20210531,20210606,Respiratory syncytial virus,0
20210531,20210606,Rhinovirus,211
20210531,20210606,Seasonal coronavirus (Non-SARS-CoV-2),88
20210607,20210613,Adenovirus,59
20210607,20210613,Human metapneumovirus,8
20210607,20210613,Influenza - Type A (any subtype),0
20210607,20210613,Influenza - Type A (not subtyped),0
20210607,20210613,Influenza - Type A or B,0
20210607,20210613,Influenza - Type A(H1N1)pdm09,0
20210607,20210613,Influenza - Type A(H3),0
20210607,20210613,Influenza - Type B,0
20210607,20210613,Mycoplasma pneumoniae,0
20210607,20210613,Parainfluenza virus,201
20210607,20210613,Respiratory syncytial virus,4
20210607,20210613,Rhinovirus,208
20210607,20210613,Seasonal coronavirus (Non-SARS-CoV-2),68
20210614,20210620,Adenovirus,46
20210614,20210620,Human metapneumovirus,7
20210614,20210620,Influenza - Type A (any subtype),0
20210614,20210620,Influenza - Type A (not subtyped),0
20210614,20210620,Influenza - Type A or B,2
20210614,20210620,Influenza - Type A(H1N1)pdm09,0
20210614,20210620,Influenza - Type A(H3),0
20210614,20210620,Influenza - Type B,2
20210614,20210620,Mycoplasma pneumoniae,0
20210614,20210620,Parainfluenza virus,207
20210614,20210620,Respiratory syncytial virus,2
20210614,20210620,Rhinovirus,160
20210614,20210620,Seasonal coronavirus (Non-SARS-CoV-2),46
20210621,20210627,Adenovirus,45
20210621,20210627,Human metapneumovirus,11
20210621,20210627,Influenza - Type A (any subtype),0
20210621,20210627,Influenza - Type A (not subtyped),0
20210621,20210627,Influenza - Type A or B,0
20210621,20210627,Influenza - Type A(H1N1)pdm09,0
20210621,20210627,Influenza - Type A(H3),0
20210621,20210627,Influenza - Type B,0
20210621,20210627,Mycoplasma pneumoniae,0
20210621,20210627,Parainfluenza virus,151
20210621,20210627,Respiratory syncytial virus,2
20210621,20210627,Rhinovirus,153
20210621,20210627,Seasonal coronavirus (Non-SARS-CoV-2),38
20210628,20210704,Adenovirus,32
20210628,20210704,Human metapneumovirus,5
20210628,20210704,Influenza - Type A (any subtype),0
20210628,20210704,Influenza - Type A (not subtyped),0
20210628,20210704,Influenza - Type A or B,0
20210628,20210704,Influenza - Type A(H1N1)pdm09,0
20210628,20210704,Influenza - Type A(H3),0
20210628,20210704,Influenza - Type B,0
20210628,20210704,Mycoplasma pneumoniae,0
20210628,20210704,Parainfluenza virus,107
20210628,20210704,Respiratory syncytial virus,7
20210628,20210704,Rhinovirus,128
20210628,20210704,Seasonal coronavirus (Non-SARS-CoV-2),17
20210705,20210711,Adenovirus,27
20210705,20210711,Human metapneumovirus,7
20210705,20210711,Influenza - Type A (any subtype),1
20210705,20210711,Influenza - Type A (not subtyped),0
20210705,20210711,Influenza - Type A or B,1
20210705,20210711,Influenza - Type A(H1N1)pdm09,1
20210705,20210711,Influenza - Type A(H3),0
20210705,20210711,Influenza - Type B,0
20210705,20210711,Mycoplasma pneumoniae,0
20210705,20210711,Parainfluenza virus,80
20210705,20210711,Respiratory syncytial virus,6
20210705,20210711,Rhinovirus,116
20210705,20210711,Seasonal coronavirus (Non-SARS-CoV-2),18
20210712,20210718,Adenovirus,24
20210712,20210718,Human metapneumovirus,2
20210712,20210718,Influenza - Type A (any subtype),0
20210712,20210718,Influenza - Type A (not subtyped),0
20210712,20210718,Influenza - Type A or B,0
20210712,20210718,Influenza - Type A(H1N1)pdm09,0
20210712,20210718,Influenza - Type A(H3),0
20210712,20210718,Influenza - Type B,0
20210712,20210718,Mycoplasma pneumoniae,0
20210712,20210718,Parainfluenza virus,52
20210712,20210718,Respiratory syncytial virus,11
20210712,20210718,Rhinovirus,59
20210712,20210718,Seasonal coronavirus (Non-SARS-CoV-2),15
20210719,20210725,Adenovirus,21
20210719,20210725,Human metapneumovirus,4
20210719,20210725,Influenza - Type A (any subtype),0
20210719,20210725,Influenza - Type A (not subtyped),0
20210719,20210725,Influenza - Type A or B,0
20210719,20210725,Influenza - Type A(H1N1)pdm09,0
20210719,20210725,Influenza - Type A(H3),0
20210719,20210725,Influenza - Type B,0
20210719,20210725,Mycoplasma pneumoniae,0
20210719,20210725,Parainfluenza virus,40
20210719,20210725,Respiratory syncytial virus,13
20210719,20210725,Rhinovirus,71
20210719,20210725,Seasonal coronavirus (Non-SARS-CoV-2),9
20210726,20210801,Adenovirus,28
20210726,20210801,Human metapneumovirus,3
20210726,20210801,Influenza - Type A (any subtype),0
20210726,20210801,Influenza - Type A (not subtyped),0
20210726,20210801,Influenza - Type A or B,0
20210726,20210801,Influenza - Type A(H1N1)pdm09,0
20210726,20210801,Influenza - Type A(H3),0
20210726,20210801,Influenza - Type B,0
20210726,20210801,Mycoplasma pneumoniae,0
20210726,20210801,Parainfluenza virus,17
20210726,20210801,Respiratory syncytial virus,12
20210726,20210801,Rhinovirus,64
20210726,20210801,Seasonal coronavirus (Non-SARS-CoV-2),4
20210802,20210808,Adenovirus,17
20210802,20210808,Human metapneumovirus,2
20210802,20210808,Influenza - Type A (any subtype),0
20210802,20210808,Influenza - Type A (not subtyped),0
20210802,20210808,Influenza - Type A or B,0
20210802,20210808,Influenza - Type A(H1N1)pdm09,0
20210802,20210808,Influenza - Type A(H3),0
20210802,20210808,Influenza - Type B,0
20210802,20210808,Mycoplasma pneumoniae,0
20210802,20210808,Parainfluenza virus,20
20210802,20210808,Respiratory syncytial virus,51
20210802,20210808,Rhinovirus,102
20210802,20210808,Seasonal coronavirus (Non-SARS-CoV-2),7
20210809,20210815,Adenovirus,23
20210809,20210815,Human metapneumovirus,5
20210809,20210815,Influenza - Type A (any subtype),0
20210809,20210815,Influenza - Type A (not subtyped),0
20210809,20210815,Influenza - Type A or B,1
20210809,20210815,Influenza - Type A(H1N1)pdm09,0
20210809,20210815,Influenza - Type A(H3),0
20210809,20210815,Influenza - Type B,1
20210809,20210815,Mycoplasma pneumoniae,0
20210809,20210815,Parainfluenza virus,9
20210809,20210815,Respiratory syncytial virus,62
20210809,20210815,Rhinovirus,122
20210809,20210815,Seasonal coronavirus (Non-SARS-CoV-2),4
20210816,20210822,Adenovirus,18
20210816,20210822,Human metapneumovirus,9
20210816,20210822,Influenza - Type A (any subtype),1
20210816,20210822,Influenza - Type A (not subtyped),1
20210816,20210822,Influenza - Type A or B,1
20210816,20210822,Influenza - Type A(H1N1)pdm09,0
20210816,20210822,Influenza - Type A(H3),0
20210816,20210822,Influenza - Type B,0
20210816,20210822,Mycoplasma pneumoniae,0
20210816,20210822,Parainfluenza virus,14
20210816,20210822,Respiratory syncytial virus,105
20210816,20210822,Rhinovirus,146
20210816,20210822,Seasonal coronavirus (Non-SARS-CoV-2),6
20210823,20210829,Adenovirus,25
20210823,20210829,Human metapneumovirus,20
20210823,20210829,Influenza - Type A (any subtype),0
20210823,20210829,Influenza - Type A (not subtyped),0
20210823,20210829,Influenza - Type A or B,0
20210823,20210829,Influenza - Type A(H1N1)pdm09,0
20210823,20210829,Influenza - Type A(H3),0
20210823,20210829,Influenza - Type B,0
20210823,20210829,Mycoplasma pneumoniae,0
20210823,20210829,Parainfluenza virus,15
20210823,20210829,Respiratory syncytial virus,172
20210823,20210829,Rhinovirus,255
20210823,20210829,Seasonal coronavirus (Non-SARS-CoV-2),16
20210830,20210905,Adenovirus,24
20210830,20210905,Human metapneumovirus,16
20210830,20210905,Influenza - Type A (any subtype),2
20210830,20210905,Influenza - Type A (not subtyped),2
20210830,20210905,Influenza - Type A or B,3
20210830,20210905,Influenza - Type A(H1N1)pdm09,0
20210830,20210905,Influenza - Type A(H3),0
20210830,20210905,Influenza - Type B,1
20210830,20210905,Mycoplasma pneumoniae,0
20210830,20210905,Parainfluenza virus,28
20210830,20210905,Respiratory syncytial virus,246
20210830,20210905,Rhinovirus,260
20210830,20210905,Seasonal coronavirus (Non-SARS-CoV-2),11
20210906,20210912,Adenovirus,16
20210906,20210912,Human metapneumovirus,19
20210906,20210912,Influenza - Type A (any subtype),1
20210906,20210912,Influenza - Type A (not subtyped),1
20210906,20210912,Influenza - Type A or B,2
20210906,20210912,Influenza - Type A(H1N1)pdm09,0
20210906,20210912,Influenza - Type A(H3),0
20210906,20210912,Influenza - Type B,2
20210906,20210912,Mycoplasma pneumoniae,1
20210906,20210912,Parainfluenza virus,18
20210906,20210912,Respiratory syncytial virus,298
20210906,20210912,Rhinovirus,271
20210906,20210912,Seasonal coronavirus (Non-SARS-CoV-2),13
20210913,20210919,Adenovirus,18
20210913,20210919,Human metapneumovirus,10
20210913,20210919,Influenza - Type A (any subtype),5
20210913,20210919,Influenza - Type A (not subtyped),4
20210913,20210919,Influenza - Type A or B,9
20210913,20210919,Influenza - Type A(H1N1)pdm09,0
20210913,20210919,Influenza - Type A(H3),1
20210913,20210919,Influenza - Type B,6
20210913,20210919,Mycoplasma pneumoniae,0
20210913,20210919,Parainfluenza virus,24
20210913,20210919,Respiratory syncytial virus,292
20210913,20210919,Rhinovirus,248
20210913,20210919,Seasonal coronavirus (Non-SARS-CoV-2),34
20210920,20210926,Adenovirus,26
20210920,20210926,Human metapneumovirus,21
20210920,20210926,Influenza - Type A (any subtype),0
20210920,20210926,Influenza - Type A (not subtyped),0
20210920,20210926,Influenza - Type A or B,2
20210920,20210926,Influenza - Type A(H1N1)pdm09,0
20210920,20210926,Influenza - Type A(H3),0
20210920,20210926,Influenza - Type B,2
20210920,20210926,Mycoplasma pneumoniae,0
20210920,20210926,Parainfluenza virus,35
20210920,20210926,Respiratory syncytial virus,296
20210920,20210926,Rhinovirus,246
20210920,20210926,Seasonal coronavirus (Non-SARS-CoV-2),38
20210927,20211003,Adenovirus,27
20210927,20211003,Human metapneumovirus,23
20210927,20211003,Influenza - Type A (any subtype),4
20210927,20211003,Influenza - Type A (not subtyped),2
20210927,20211003,Influenza - Type A or B,5
20210927,20211003,Influenza - Type A(H1N1)pdm09,0
20210927,20211003,Influenza - Type A(H3),2
20210927,20211003,Influenza - Type B,4
20210927,20211003,Mycoplasma pneumoniae,2
20210927,20211003,Parainfluenza virus,40
20210927,20211003,Respiratory syncytial virus,328
20210927,20211003,Rhinovirus,277
20210927,20211003,Seasonal coronavirus (Non-SARS-CoV-2),53
20211004,20211010,Adenovirus,26
20211004,20211010,Human metapneumovirus,28
20211004,20211010,Influenza - Type A (any subtype),3
20211004,20211010,Influenza - Type A (not subtyped),2
20211004,20211010,Influenza - Type A or B,7
20211004,20211010,Influenza - Type A(H1N1)pdm09,0
20211004,20211010,Influenza - Type A(H3),1
20211004,20211010,Influenza - Type B,4
20211004,20211010,Mycoplasma pneumoniae,0
20211004,20211010,Parainfluenza virus,45
20211004,20211010,Respiratory syncytial virus,289
20211004,20211010,Rhinovirus,279
20211004,20211010,Seasonal coronavirus (Non-SARS-CoV-2),75
20211011,20211017,Adenovirus,26
20211011,20211017,Human metapneumovirus,29
20211011,20211017,Influenza - Type A (any subtype),8
20211011,20211017,Influenza - Type A (not subtyped),5
20211011,20211017,Influenza - Type A or B,13
20211011,20211017,Influenza - Type A(H1N1)pdm09,1
20211011,20211017,Influenza - Type A(H3),2
20211011,20211017,Influenza - Type B,5
20211011,20211017,Mycoplasma pneumoniae,0
20211011,20211017,Parainfluenza virus,54
20211011,20211017,Respiratory syncytial virus,233
20211011,20211017,Rhinovirus,319
20211011,20211017,Seasonal coronavirus (Non-SARS-CoV-2),83
20211018,20211024,Adenovirus,26
20211018,20211024,Human metapneumovirus,48
20211018,20211024,Influenza - Type A (any subtype),4
20211018,20211024,Influenza - Type A (not subtyped),4
20211018,20211024,Influenza - Type A or B,8
20211018,20211024,Influenza - Type A(H1N1)pdm09,0
20211018,20211024,Influenza - Type A(H3),0
20211018,20211024,Influenza - Type B,4
20211018,20211024,Mycoplasma pneumoniae,0
20211018,20211024,Parainfluenza virus,55
20211018,20211024,Respiratory syncytial virus,167
20211018,20211024,Rhinovirus,227
20211018,20211024,Seasonal coronavirus (Non-SARS-CoV-2),69
20211025,20211031,Adenovirus,34
20211025,20211031,Human metapneumovirus,55
20211025,20211031,Influenza - Type A (any subtype),8
20211025,20211031,Influenza - Type A (not subtyped),6
20211025,20211031,Influenza - Type A or B,17
20211025,20211031,Influenza - Type A(H1N1)pdm09,0
20211025,20211031,Influenza - Type A(H3),2
20211025,20211031,Influenza - Type B,9
20211025,20211031,Mycoplasma pneumoniae,0
20211025,20211031,Parainfluenza virus,54
20211025,20211031,Respiratory syncytial virus,115
20211025,20211031,Rhinovirus,296
20211025,20211031,Seasonal coronavirus (Non-SARS-CoV-2),113
20211101,20211107,Adenovirus,38
20211101,20211107,Human metapneumovirus,64
20211101,20211107,Influenza - Type A (any subtype),2
20211101,20211107,Influenza - Type A (not subtyped),2
20211101,20211107,Influenza - Type A or B,12
20211101,20211107,Influenza - Type A(H1N1)pdm09,0
20211101,20211107,Influenza - Type A(H3),0
20211101,20211107,Influenza - Type B,10
20211101,20211107,Mycoplasma pneumoniae,2
20211101,20211107,Parainfluenza virus,53
20211101,20211107,Respiratory syncytial virus,88
20211101,20211107,Rhinovirus,351
20211101,20211107,Seasonal coronavirus (Non-SARS-CoV-2),113
20211108,20211114,Adenovirus,44
20211108,20211114,Human metapneumovirus,79
20211108,20211114,Influenza - Type A (any subtype),3
20211108,20211114,Influenza - Type A (not subtyped),2
20211108,20211114,Influenza - Type A or B,10
20211108,20211114,Influenza - Type A(H1N1)pdm09,0
20211108,20211114,Influenza - Type A(H3),1
20211108,20211114,Influenza - Type B,7
20211108,20211114,Mycoplasma pneumoniae,0
20211108,20211114,Parainfluenza virus,53
20211108,20211114,Respiratory syncytial virus,106
20211108,20211114,Rhinovirus,343
20211108,20211114,Seasonal coronavirus (Non-SARS-CoV-2),115
20211115,20211121,Adenovirus,45
20211115,20211121,Human metapneumovirus,103
20211115,20211121,Influenza - Type A (any subtype),7
20211115,20211121,Influenza - Type A (not subtyped),2
20211115,20211121,Influenza - Type A or B,12
20211115,20211121,Influenza - Type A(H1N1)pdm09,0
20211115,20211121,Influenza - Type A(H3),5
20211115,20211121,Influenza - Type B,5
20211115,20211121,Mycoplasma pneumoniae,0
20211115,20211121,Parainfluenza virus,42
20211115,20211121,Respiratory syncytial virus,84
20211115,20211121,Rhinovirus,256
20211115,20211121,Seasonal coronavirus (Non-SARS-CoV-2),100
20211122,20211128,Adenovirus,68
20211122,20211128,Human metapneumovirus,105
20211122,20211128,Influenza - Type A (any subtype),15
20211122,20211128,Influenza - Type A (not subtyped),11
20211122,20211128,Influenza - Type A or B,17
20211122,20211128,Influenza - Type A(H1N1)pdm09,0
20211122,20211128,Influenza - Type A(H3),4
20211122,20211128,Influenza - Type B,2
20211122,20211128,Mycoplasma pneumoniae,1
20211122,20211128,Parainfluenza virus,58
20211122,20211128,Respiratory syncytial virus,90
20211122,20211128,Rhinovirus,279
20211122,20211128,Seasonal coronavirus (Non-SARS-CoV-2),89
20211129,20211205,Adenovirus,56
20211129,20211205,Human metapneumovirus,142
20211129,20211205,Influenza - Type A (any subtype),11
